"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"South Asia","SAS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","53450.7189438636","54530.7652579779","83002.1434657628","95689.4405075632","112243.015179795","132725.93837293","146720.421090715","126976.468449472","142144.196112533","144589.555826544","129965.365651901","137537.174312534","136942.668813283","131172.556882105","97567.3570520851","76922.9413073303","69101.2677726741","59005.2651371984","65658.9705957425","58532.8226600375","63455.8075720826","60729.4286207161","67510.2702272305","75151.8588906729","75850.7033297345","72801.6859978443","71403.9689936536","69933.2132515429","70292.9269294984","69706.1412951866","70363.4472307197","66340.9408829211","68487.1128068197","65945.2142061301","62322.8799713763","67331.0617263152","70585.2376544897","72409.920251502","72392.0633692296","71760.5971257815","74222.7014387006","70729.162493982","72223.4522131743","77158.1173148826","78961.3018020786","78768.7954599706","79437.9933282043","80654.8338499834","80176.6977105708","77891.0197708661","",
"Sudan","SDN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","371.882701154696","362.27230378443","377.063028703","356.467386953797","342.841035556341","355.926401902651","333.548672995914","328.651259817518","325.428483195812","320.321469057152","329.300726254789","326.698518865776","300.837947038877","293.54698415394","317.024954804857","355.257175037736","401.15762507219","412.28703179932","375.105382544582","344.472985440341","338.056478498692","350.987060789147","359.379311283411","354.649739678305","326.165261520299","296.466101465667","303.64426712946","337.478295099039","327.627951156787","347.766411475626","320.333753523055","335.551392659341","348.424140397761","354.910622855539","349.105243664936","360.241873954863","371.330464349305","399.428825936028","405.2304821302","406.299396969173","420.141458365923","435.045091063441","450.149151480221","471.564636086397","476.506912783158","498.455556680027","534.186792655091","580.326021870169","609.609506058841","613.35274765389","618.472970028786","667.26721680799","752.778887648057","767.52682868928","769.547770169484","788.295717611684","805.930756716697","820.657962225161","",
"Senegal","SEN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","701450.820326736","703036.3141318","683096.560323949","676870.417779608","683801.389908315","673614.121784141","673545.24231298","646555.576429973","667657.258596922","605887.65175943","638504.503823526","618581.307894588","638193.387657991","584562.610912913","591627.347851865","618957.521331955","657071.346749787","624057.174196336","585204.735770538","610910.381532943","575419.656446526","588010.910522895","615949.267828163","565893.659324807","569463.774759221","570438.287291397","570478.464742693","587007.411149201","565954.884377195","570752.214696428","549862.968023305","546973.932805479","537214.296691356","528252.515688145","513269.336267014","526303.519502308","523284.464318726","526579.109507414","544504.196522698","565403.42366237","569435.020050481","580803.786325064","569854.39958272","592321.612230918","610785.290112837","628194.113666853","626642.80152669","640044.560606396","647976.236617353","643247.703462624","647323.718819169","637769.671007472","650710.609768459","649324.453135623","672003.602887397","694226.091030016","716668.487492614","746670.775714206","",
"Singapore","SGP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4621.65937803693","4833.35291353383","5036.16729516627","5400.77994428969","5070.37358818419","5324.60649742965","5758.52977667494","6324.6359223301","7063.07157057654","7912.50917992656","8872.21017112557","9763.35841734109","10880.5984017841","11867.5330597355","12426.585343977","12810.8812870149","13579.3398159857","14395.0458005419","15459.7212780421","16703.7549821691","18146.8094757751","19142.7787439766","19634.9017897831","21036.8208705434","22459.6033776184","22274.8383837904","22591.9038492002","24648.6129215591","26702.0436329191","28569.9858166482","30240.3702891768","31357.4792118741","32586.1470183843","35437.793178211","38095.6921341847","39553.0891421379","40838.2152306479","42764.0081579795","40415.8114163912","42537.9345814294","45527.3447343483","43893.7103130682","45326.8118631689","48040.3788641367","51973.0892627771","54567.6247291809","57572.2758735074","60254.753139248","58153.4141863985","56085.2542910149","63497.7580065286","66136.9279941231","67169.1918417103","69468.2063623948","71235.294504805","71972.765321494","72747.9601083091","75313.6218199714","",
"Solomon Islands","SLB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7058.42322986147","7274.30951542153","7968.8843562568","8053.80550056561","8548.25284558666","8993.6933676665","8884.69397973849","8515.29292243392","8429.88227102495","8161.57399797778","6809.37812796134","6099.8603289348","5773.65265058746","5990.56783259358","6125.57928452361","6298.77523223768","6574.89686802847","6891.30522984542","7211.42886593442","6716.02603477375","7014.15619848804","7765.74366120968","7944.06479418201","8009.79214321586","8019.37536489755","8055.58570305133","8168.06924705423","8268.11119126251","",
"Sierra Leone","SLE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","1008328.54068808","1012424.58492257","1043255.33024998","1045327.33985876","1098361.86282546","1159096.07038225","1160336.05421682","1142175.59444204","1145932.31057303","1221961.44278682","1302822.29243175","1321702.61251907","1306362.19253372","1307523.47787281","1323824.46462267","1316067.69027842","1280607.77889072","1251842.57786781","1252221.22072887","1278080.64889344","1308425.56238543","1314933.65993504","1346496.9716903","1287736.49548002","1307574.46810581","1205511.6006106","1185198.9768528","1232401.95034635","1112523.32207396","1095200.54851572","1115411.60919391","1135067.00762859","920511.411916704","938370.978123413","925183.187658292","852923.405318447","866355.888939484","811063.429509773","816403.020548754","785068.514397778","814092.307752979","734304.559892318","887452.525853221","924888.950830159","942387.56865964","946780.996341885","954663.226188009","1002999.4961779","1031432.26572541","1039877.4382989","1070293.5875065","1111556.37581121","1251092.00301858","1476234.34166238","1509253.43503934","1172225.53397287","1216455.65116634","1240672.22144886","",
"El Salvador","SLV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","2604.26464453504","2712.26510601699","2780.88303844082","2793.26039935201","2813.78263659298","2821.82226876483","2855.52738769242","2954.28980608641","3022.47808487435","3108.83891672654","3127.35286262224","3213.85538205499","3360.19730075038","3468.91124682426","3262.02121220561","2828.15916471606","2491.97384644088","2300.07435240137","2302.6453487753","2301.91074030384","2285.37498151142","2259.8331592566","2286.94486583281","2300.15101885244","2292.32125436402","2371.50405913116","2374.55614281152","2506.53522904429","2616.70049324077","2704.36851943527","2799.01750365124","2791.65024220172","2851.10276190235","2900.97052869622","2939.99861292007","2951.60098820204","2958.1688131417","2987.56181292436","3018.36494301716","3030.41350492228","3097.90990520589","3217.76258412893","3263.08626237471","3317.86880875427","3234.46540452149","3287.93785705735","3397.87105817303","3477.38129950174","3543.15721069557","3595.7907332513","3663.03830825291","3738.46982717307","3805.42816160076","",
"San Marino","SMR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43684.9253055681","46456.9573491548","50081.1927959846","50587.2054854475","52733.9528852388","52238.5405924398","53555.1344142627","55289.9605071711","55882.3529411765","57303.977848315","60646.4956466624","60887.6149056044","52436.2855189923","49373.1918997107","44153.1234128999","40295.7949489252","38603.2257065907","37841.1060415837","37718.1936286408","38265.8759318134","38610.7786449838","",
"Somalia","SOM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","17745.549365064","16811.9693656506","17625.3123530456","17736.2181605432","16293.5164574896","14988.9019223794","15960.5017971675","16465.3187618379","16367.1699645059","15738.2791235884","16187.324866826","16489.5241182091","18130.5610611962","17619.669020721","13918.854335102","16925.1815932707","15155.1137728236","16605.1317767344","15347.1557247118","13587.5252397073","12224.7725137071","12436.4238083645","12727.8600784224","11572.7450652946","11970.453610973","12862.8764100266","13109.5001065719","13521.0210089356","13170.0077018462","12907.0437668881","12545.4401011606","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","245109.022436589","251304.99722098","270115.859920245","277732.243885067","244882.06926926","264727.501900525","278422.916550331","298509.842297535","312354.077371694","341406.900591801","361406.44871518","380624.777290746","404676.330091434","428213.079822623","416537.029319309","420659.277541488","429935.517885503","427640.821177493","440778.184991566","434742.494855956","440209.260021623","454899.393935272","465773.493691782","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3110.57946338054","1429.25043939607","1788.95261816383","1784.75862960717","1728.98206181111","1447.33797573816","","",
"Sub-Saharan Africa","SSF","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13192897.6800295","13201928.6638788","13739469.4700493","13928330.9602498","14565485.8306837","15524342.5939056","15658635.7706948","16553587.7972357","16568102.9658164","17272781.8298851","17626642.1029083","17773991.2679275","18215832.7931781","18980626.3768783","19273687.3405164","19641553.3094893","19961605.164271","",
"Suriname","SUR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","6893.37955191426","7025.06569183733","7105.08706278819","7307.36337596933","7578.2885386907","8262.6703960218","9579.44106509499","10444.0898203883","10957.2484166977","11228.2460792881","11393.9721643439","11795.447200629","11765.6908594826","11647.3825870323","11797.9081443783","12210.017787316","13331.9224610579","14704.8408768372","15657.4063741077","15534.7525328306","14142.2314589612","15123.4848122994","14460.1601903477","13847.9785219561","13497.6660217136","13626.411089278","13538.721487296","12474.6644502758","13181.854969523","13456.9610733341","12599.7138942517","12698.5700133336","12521.7676202575","11485.1431183341","11685.4808246329","11509.3785397118","11461.4327697932","11957.4927018775","12083.9417623318","11775.8979312432","11886.0827589019","12246.600730786","12451.2681702976","13092.3726811321","14052.7634497356","14528.6755974979","15207.9348492089","15814.1081606027","16296.2663156996","16611.5623901548","17287.1262851571","18109.8555462961","18407.0440551355","18756.2207394846","18619.2350089793","17812.4683663288","16666.427875523","16796.1775073571","",
"Slovak Republic","SVK","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5795.41383098562","5883.10370955279","6223.60871408822","6568.03665946226","6997.02197563127","7407.87949230313","7694.7425812297","7671.13038869389","7774.48206624208","8047.0338827861","8414.0426698447","8875.81601429567","9344.4831617116","9974.34711501828","10816.9701998156","11981.6606637639","12645.3529713251","11943.7268560892","12534.2094895824","12870.9552710589","13061.9977997548","13242.4682634348","13593.4822499114","14103.4355795871","14553.556954245","15023.245314429","",
"Slovenia","SVN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11373.1046519575","11780.3796386252","12399.533574762","12834.9012352968","13502.2111449816","14021.710320902","14412.5443510738","14946.9205276431","15362.4585553278","16020.7341768602","16633.2101791875","17517.9926631946","18629.5598581255","19213.9504659341","17556.3784614072","17696.3449369637","17774.2977422043","17263.5026266808","17044.9201510908","17535.4667843529","17918.0980561959","18468.6999586449","19376.2768368471","",
"Sweden","SWE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","130765.21632938","137545.212462251","142614.210586323","149368.282832056","158369.737099564","162880.433217019","164711.179693819","168953.288582158","174118.937930173","181561.278513968","190742.339366596","191223.839508225","195023.306785024","202412.607321352","208280.922860481","212751.158940862","214221.776024332","210054.890069005","213112.729990905","220813.872952386","224112.242948134","224861.756795232","227539.355225174","231759.106789468","241342.033645591","246149.021757797","252186.497597502","259776.170663188","265202.272853079","270432.568877014","270376.429257019","265462.296650662","260852.197877566","253984.459132648","262494.127776174","271628.703902905","275313.149035889","283136.383172535","294940.195282463","308061.279715652","322131.186620904","326290.248607233","331973.999205374","338631.664807854","351875.698210191","360348.641109457","375126.273263436","385033.29437439","379917.235353192","357164.12782041","375340.873005972","382442.537807117","378536.86597459","380001.66451762","386048.63187402","399261.224350676","407030.676447899","410361.745392016","",
"Eswatini","SWZ","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","9146.71470781574","10111.703753775","10352.6194862673","10953.8660106338","11237.6892277752","12416.6249535805","11784.4462073389","11537.6533761847","11331.5172519509","11328.5891714957","12358.2690280623","13759.4114371069","13529.6107703403","13295.3806659375","13665.0847971105","13678.2349645787","14745.9949907592","16184.3052169864","16520.3887534106","17931.4415347035","20977.4695747371","20762.2383339186","20949.2525666807","21179.4035875653","21279.1187694712","21864.4484966569","22219.489205145","22401.6550879237","22491.8378883616","22721.0573731218","22775.9809998983","22770.3978928669","23591.7918829156","24361.5658382626","25067.7979969919","26311.5797202753","27523.8170161194","28292.1351611073","28020.9337844519","27934.5292311601","28459.9414886232","28567.1523874972","29366.0776920871","30679.034429819","30700.6133903484","30261.9054731158","30676.8838908255","30699.342185139","",
"Sint Maarten (Dutch part)","SXM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45336.7706800543","47037.5865013243","50115.1487961717","49044.4572748268","47015.5981096512","46392.4638450312","45260.663507109","44154.2195201281","","",
"Seychelles","SYC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","18530.9832134293","17137.6017160577","18092.2505789928","19425.8300867717","20066.6529942576","19361.4568421053","21509.0884823097","21092.7070184929","22143.2980013298","21622.7518380598","22998.6828358209","26110.9589542006","27097.2228667297","29102.3992828517","28949.805823567","29187.0471564461","33258.1746661378","30552.0603372932","36797.5526950925","42245.1488370609","40082.6875958331","36345.1393769033","35728.0160837098","35159.9129556229","36529.1252684766","40265.3730611244","39944.3931639554","39970.2754784741","41970.5141444259","46392.7190712334","49395.332844174","50087.248541291","53428.4739199864","55569.1735983281","53675.2442557779","52455.2002549665","54233.1274454637","60011.8935837246","63795.0219415062","63725.207063798","64115.3295287868","62604.3792024827","61455.7087060903","58495.8927773281","57039.3404061837","61888.766323107","66315.8829787234","72854.0684204956","69713.4182805097","68672.8218286788","70758.6053247187","78372.8456902368","78586.2835802714","81791.0511542749","84156.3652430035","86364.1168866384","89053.9016899105","92619.5810133463","",
"Syrian Arab Republic","SYR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","23015.1607561104","24706.8146566549","29796.4550555829","26357.4483886255","27883.4984893284","27607.286953599","24666.015281873","25830.86957885","25913.2277883912","29757.9675708677","27671.5408025867","29395.6441146109","35513.4609414717","31381.7720778687","37641.2234660781","43482.8013642768","46646.3656281696","44532.5724888902","46817.0712888917","46890.5416030486","50715.7528115704","53604.4829101863","52816.2725345292","51692.021760673","47880.8709839038","49112.1931624644","45174.523984867","44591.3216984078","48963.0805547641","43243.395904985","45179.740267107","47345.643137273","52208.3032906818","53385.6138677738","55882.8411255098","57465.6394287488","58327.9291909354","57726.2020723368","59713.3354826015","56103.0743329896","56255.3501196282","57924.4259776361","60189.6375101892","59412.5667905388","62116.1032531801","64207.7527857794","65206.9866857359","66403.7431327952","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","290330.910453216","288736.417441767","298281.135012764","287763.235644725","275097.680274634","271491.292441653","261636.619773024","258835.798738271","252900.289825088","265074.601219154","264433.406165253","252763.749006667","249704.412436571","223359.75706003","229056.736746883","244293.61447357","246493.431809848","247158.321942064","241364.55076465","185964.500162417","171181.599683691","169285.373675184","174363.995693075","196944.774299279","195910.814069954","232162.050638953","216252.546382743","204643.299451359","228867.998361131","232400.685426674","215632.839303398","226684.458318516","237148.687725121","193596.00402892","206403.166181172","202132.587453123","199749.167077974","203941.08573168","210640.568956465","201850.907950737","192863.419965025","207381.782352374","216526.006719406","239066.791272849","307723.238084528","348256.666900765","338588.264101941","338174.490929042","337287.466620968","340239.259245543","373848.244717302","361934.954788772","381165.725511771","389748.719866291","403258.845355276","401404.612741447","364757.053481868","343352.755712519","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","154274.333106684","171205.570773245","175988.599053826","182634.835663271","204919.810995211","230152.918434789","242524.563901962","244637.513168931","244998.81405105","259641.36721755","256051.739757012","247834.792659722","259384.208240912","262817.476768862","269290.29077994","269702.567250003","258380.232051217","270423.556887409","293544.294334206","271383.098037857","302029.309403032","282545.802516642","262795.614098893","239436.441027088","243563.382229448","248183.121344328","243799.579093016","237280.29813412","245422.530523159","248150.935726722","240972.3944188","233409.893335635","218982.492505345","181735.635067361","204009.682324215","214333.75387691","226684.704328985","251481.93160617","238111.850745884","236603.982316729","227917.810555265","218007.878053291","210251.453930835","214940.902293213","213816.615980485","210681.217466605","213416.253946427","212495.279192515","215227.183762656","221093.940546613","228357.213769992","236553.719396785","245411.67977407","253628.45217656","261733.745658927","269753.594608566","276445.123524034","281527.590079836","",
"Thailand","THA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","13777.3862962148","14090.7959459193","14708.7233039926","15415.7278758353","15981.1913294414","16777.2388730393","18093.8695656629","19077.1819349963","20026.4312308849","20721.3413398527","22422.9809786999","22851.5624830024","23160.0155486174","24829.6732256664","25250.5061084545","25832.2484205368","27556.8740300775","29568.048113732","31889.0058515168","32886.0768696544","33877.2285946009","35171.560022453","36354.5699766743","37682.0659699692","39130.8952075329","40214.9561400736","41675.6055229116","44824.008476995","49903.6758317357","55101.375387655","60401.8825908309","64797.571561595","69333.7267681224","74376.7687324217","79592.6043925481","85202.1094003055","89030.8220553605","85566.3983602916","78092.9899132077","80733.8850550642","83458.6271382323","85537.9263929575","90046.7159698872","95800.1177043707","101124.606015446","104677.964101748","109212.750502992","114502.418324839","115865.473622963","114486.905695979","122490.209914153","122931.3493103","131225.130530743","134160.21131424","134938.90065436","138526.674395843","142646.249507395","147854.239766719","",
"Tajikistan","TJK","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","955.085681595156","956.986488761186","914.92224013001","1009.3487445787","916.491931827295","887.902329567306","806.993778970706","562.318134769259","462.439235239039","358.447239284542","309.318788611631","253.926017977756","254.50665665317","264.137646621383","269.73498812485","287.4261707907","309.442414733919","336.566185041058","366.014225128759","395.789094584104","413.382950918973","433.267021330148","456.978215201856","482.512963950791","490.355757360011","510.791511826529","536.358080789629","563.595246930639","591.775248125727","617.495247005757","640.360749185132","669.776141439958","705.736826843223","",
"Turkmenistan","TKM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","3613.81778459839","3912.7735414984","3650.18532477641","4810.19420374672","4461.25274960183","3685.93940833003","3637.73905832493","2932.15762245331","2661.06919464618","2786.70785455984","2430.60264323735","2568.75153082252","2957.31328585899","3084.51900531672","3184.69299398784","3161.07784768857","3232.33781690176","3359.57862804721","3756.54018883865","4120.6881346665","4519.99604939245","5115.50415113208","5349.31351151669","5750.43910119692","6485.03832869384","7076.61644556715","7655.37833771906","8289.46462477597","8671.16666463023","9050.60877231153","9478.98143042597","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1118.24520616786","1192.80131691887","1073.19675920049","1019.62942974545","1612.72521867206","2127.84612327128","2951.11389148224","3056.22771657122","3320.99692981236","3080.16054636312","2995.87866159693","3285.48337064293","3373.30128980947","2932.20170116332","2117.55471160458","2501.57738620458","2467.22751603844","2221.39695973754","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","4498.95134452613","4700.78991471056","4789.22409196579","4868.94887150743","5182.14745670708","5281.14716660471","5425.0508560773","5307.04574983891","5313.03395169021","5192.17891185775","5514.82173014591","5519.28143587166","5716.73497553427","5988.02500182609","6194.58553645031","6176.38244663741","6145.55285603515","6285.9937200803","6499.48560830404","6684.87490059338","6888.49722647575","7082.85005646072","7188.3504193849","7119.07156942812","7186.25904335864","7082.46909695247","6743.13334701095","6908.40250473278","7025.79051001892","7240.46208360141","7410.80734769596","7450.14340025345","7191.81983897919","7309.37210489497","7539.20499417096","7738.83982748642","7881.71634882429","",
"South Asia (IDA & IBRD)","TSA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","37096.3759922195","41478.3831983799","41905.8434856375","43632.4535368296","46405.2162206267","46259.0138352138","47743.9404134146","48403.0958750191","50623.454548545","51652.0342527406","53016.7904351093","52987.3248111121","55334.173798813","55457.811130738","56734.4518471188","56751.2271450663","59552.0782554497","64102.8676123218","69563.3205728913","71050.3243943164","69250.053608782","71040.4539418342","72558.3715863794","64042.7237789476","59470.816805045","56278.0482079692","53827.8325223129","50891.3057632318","48506.120890046","47758.8889189929","48150.9385017886","49120.4887036174","48015.4515562588","47054.4293788126","48501.9567821946","50571.3547638607","54034.5613034066","57992.8600324587","62611.9509687599","67517.0315668795","71993.9608070764","74735.9428786998","80323.0271936092","91477.890147751","98253.9401875966","103839.641107412","116994.645181193","121984.288300261","125534.040864485","119455.124097886","122822.617573978","121847.488365194","122798.578997427","123390.505307629","122511.89301089","123858.609932269","116064.690665381","113008.737551356","",
"Tunisia","TUN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","1593.42420884339","1615.44481515218","1584.12897427341","1711.27175085039","1753.41653076178","1795.31155361921","1941.80978527424","2236.67748895848","2173.60502686688","2297.51471204488","2407.17349352744","2538.7014000494","2566.17540201988","2668.33628107828","2774.70339450127","2904.28209561715","2981.62063271273","2883.65596414948","2933.10914671865","3015.76321970117","3101.72009195458","2980.36219818593","3104.6400573876","3036.14777133439","3020.31551129733","3188.4013537562","3240.12913765829","3417.71226487742","3420.33166501383","3461.388143442","3481.61212862664","3673.15645994069","3820.13542619514","3954.32021723489","4148.1738472358","4300.79984971952","4424.60450201779","4447.38935027086","4621.22313217792","4871.20483237454","4998.68633272497","5212.50521766285","5507.17834292913","5680.29984810714","5789.48293614972","5926.21324330017","5746.95189791503","5907.96192186627","6007.27691478859","6113.97725106848","6113.32911287647","6110.84666403818","6160.69351300068","",
"Turkey","TUR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4458.77906392435","4402.23221085183","4536.93871616029","4831.22458843895","4974.86994875585","4994.98304731239","5424.66596255434","5548.35692117495","5785.7446162595","5880.59795343235","5927.8563729312","6109.92998207643","6408.16473509538","6460.92576174538","6662.72278300259","6975.82417448123","7530.66141809986","7613.16825518811","7556.33061992127","7342.53866313551","7002.90329337275","7177.75983856801","7266.0345448271","7457.41861299142","7785.83515998063","7947.60906847114","8336.15108167334","8953.20624823707","8993.29774111752","8859.62768568318","9513.74174615677","9421.72003221486","9734.92037103888","10312.3857213353","9675.50679475198","10273.1799202963","10857.3938519105","11496.473458884","11578.277304642","11013.8617926864","11568.2416230671","10717.2799926669","11239.8015604242","11700.8338386991","12652.7554120334","13610.8489167686","14396.2184536964","14939.2474111165","14885.2714888034","14006.2155181616","14987.4637261587","16407.5186227714","16925.8716795083","18068.111725214","18694.9404073403","19518.2863048749","19825.3918198899","20975.4855469724","",
"Tuvalu","TUV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2333.71098522715","2404.58411576273","2456.44966516632","2544.29882044561","2795.56039173014","2644.14951245937","2479.53759723423","2721.3970033416","3133.45153664303","3071.57838416265","3017.54777070064","3037.19512195122","3234.88323819408","3084.78550220129","3004.01253284819","2852.12925102224","2881.52313307685","3032.80288977839","3244.19729206963","3070.39555598123","2961.06732504036","3154.56055114117","3006.13015485538","3116.39609160652","3132.63285928066","3390.14286405673","3462.81386587842","3544.71818361089","",
"Tanzania","TZA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","477738.498751616","480665.271866088","498413.109699048","492235.132046386","478688.571003478","468490.878518583","460785.856356082","463087.146418068","470790.256350678","474732.925039341","479983.624599297","490555.154997571","501440.36235064","517338.762829562","539252.270862268","560228.86565989","586729.115251712","616026.535806139","625342.621638006","657457.881004941","672494.492234136","686606.602475805","707582.224885911","739921.678419353","754034.558018143","784027.121881786","813018.501418502","843092.969207463","874425.291823282","908195.477999078","",
"Uganda","UGA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","615323.018701328","631156.129922737","609491.580284836","570341.306877271","553376.835717869","555475.254474062","580424.340162753","595965.261648252","612978.076871446","625449.450090957","625591.472377282","655793.202317438","675627.978116335","729919.036431163","771662.067058583","786395.735315363","799881.054713664","837519.205620076","836297.621804219","850782.625412333","894031.056762162","919484.629563693","948461.466054875","974056.593893485","1042343.48429825","1091618.13573612","1146455.73835892","1183034.77545623","1207602.67448752","1276654.31815467","1281350.51263405","1283239.44128207","1304321.90602312","1327165.47180499","1345598.63317484","1352746.7328669","",
"Ukraine","UKR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","31905.7400908011","32579.7704506374","33676.8978264617","31467.6911334967","28760.9366223036","25896.8137094449","22200.3838425304","17194.0091359108","15216.1271039369","13816.5836019684","13524.754366146","13386.8952457046","13486.6908573712","14426.8977954381","15913.3788371157","16908.0540573622","18648.1164726293","21063.7293010141","21791.5528089816","23540.9578938932","25552.7395867713","26282.3771547531","22492.2142560902","23530.1837556436","24905.6034096105","25026.8131501778","25077.1604938272","24790.1444152462","22448.9029032627","23059.7223035913","23740.3735625116","",
