Year,Product,Hs02 ID,PCI
2013,"Machinery parts, not cont. electrical connectors/insulators/coils/contacts/ ...",16848590,0.901
2014,"Machinery parts, not cont. electrical connectors/insulators/coils/contacts/ ...",16848590,1.303
2015,"Machinery parts, not cont. electrical connectors/insulators/coils/contacts/ ...",16848590,1.258
2016,"Machinery parts, not cont. electrical connectors/insulators/coils/contacts/ ...",16848590,1.324
2017,"Machinery parts, not cont. electrical connectors/insulators/coils/contacts/ ...",16848590,1.126
2011,Electric motors and generators (excluding generating sets).,168501,0.544
2012,Electric motors and generators (excluding generating sets).,168501,0.801
2013,Electric motors and generators (excluding generating sets).,168501,0.792
2014,Electric motors and generators (excluding generating sets).,168501,0.464
2015,Electric motors and generators (excluding generating sets).,168501,0.565
2016,Electric motors and generators (excluding generating sets).,168501,0.962
2017,Electric motors and generators (excluding generating sets).,168501,0.872
2011,Electric motors of an output not >37.5W,16850110,0.247
2012,Electric motors of an output not >37.5W,16850110,0.207
2013,Electric motors of an output not >37.5W,16850110,0.045
2014,Electric motors of an output not >37.5W,16850110,0.04
2015,Electric motors of an output not >37.5W,16850110,0.135
2016,Electric motors of an output not >37.5W,16850110,0.295
2017,Electric motors of an output not >37.5W,16850110,0.165
2011,Universal AC/DC motors of an output >37.5 W,16850120,0.86
2012,Universal AC/DC motors of an output >37.5 W,16850120,0.57
2013,Universal AC/DC motors of an output >37.5 W,16850120,0.309
2014,Universal AC/DC motors of an output >37.5 W,16850120,0.592
2015,Universal AC/DC motors of an output >37.5 W,16850120,0.35
2016,Universal AC/DC motors of an output >37.5 W,16850120,0.729
2017,Universal AC/DC motors of an output >37.5 W,16850120,0.431
2011,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850131,0.421
2012,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850131,1.227
2013,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850131,1.244
2014,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850131,1.028
2015,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850131,1.079
2016,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850131,1.304
2017,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850131,1.309
2011,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850132,1.072
2012,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850132,0.606
2013,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850132,0.61
2014,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850132,0.715
2015,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850132,0.543
2016,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850132,0.441
2017,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850132,0.124
2011,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850133,0.22
2012,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850133,-0.178
2013,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850133,0.219
2014,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850133,-0.208
2015,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850133,0.411
2016,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850133,-0.047
2017,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850133,-0.123
2011,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850134,-0.249
2012,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850134,0.373
2013,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850134,0.279
2014,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850134,0.674
2015,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850134,0.382
2016,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850134,-0.314
2017,DC motors (excl. universal AC/DC motors); DC generators (excl. generating s ...,16850134,-0.014
2011,"AC motors (excl. of 8501.10 & 8501.20), single-phase",16850140,0.409
2012,"AC motors (excl. of 8501.10 & 8501.20), single-phase",16850140,0.153
2013,"AC motors (excl. of 8501.10 & 8501.20), single-phase",16850140,0.268
2014,"AC motors (excl. of 8501.10 & 8501.20), single-phase",16850140,0.123
2015,"AC motors (excl. of 8501.10 & 8501.20), single-phase",16850140,-0.027
2016,"AC motors (excl. of 8501.10 & 8501.20), single-phase",16850140,0.186
2017,"AC motors (excl. of 8501.10 & 8501.20), single-phase",16850140,0.107
2011,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output not >750W ...",16850151,0.686
2012,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output not >750W ...",16850151,0.817
2013,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output not >750W ...",16850151,1.259
2014,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output not >750W ...",16850151,0.959
2015,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output not >750W ...",16850151,0.628
2016,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output not >750W ...",16850151,1.058
2017,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output not >750W ...",16850151,0.976
2011,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output >750W but ...",16850152,1.531
2012,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output >750W but ...",16850152,1.137
2013,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output >750W but ...",16850152,1.16
2014,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output >750W but ...",16850152,0.949
2015,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output >750W but ...",16850152,0.917
2016,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output >750W but ...",16850152,1.148
2017,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output >750W but ...",16850152,0.897
2011,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output >75kW",16850153,0.937
2012,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output >75kW",16850153,1.15
2013,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output >75kW",16850153,1.075
2014,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output >75kW",16850153,1.189
2015,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output >75kW",16850153,0.966
2016,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output >75kW",16850153,0.956
2017,"AC motors (excl. of 8501.10 & 8501.20), multi-phase, of an output >75kW",16850153,0.827
2011,"AC generators (alternators), of an output not >75kVA",16850161,-0.772
2012,"AC generators (alternators), of an output not >75kVA",16850161,-0.133
2013,"AC generators (alternators), of an output not >75kVA",16850161,-0.834
2014,"AC generators (alternators), of an output not >75kVA",16850161,-0.295
2015,"AC generators (alternators), of an output not >75kVA",16850161,-0.119
2016,"AC generators (alternators), of an output not >75kVA",16850161,0.345
2017,"AC generators (alternators), of an output not >75kVA",16850161,-0.363
2011,"AC generators (alternators), of an output >75kVA but not >375kVA",16850162,0.041
2012,"AC generators (alternators), of an output >75kVA but not >375kVA",16850162,-0.302
2013,"AC generators (alternators), of an output >75kVA but not >375kVA",16850162,-0.547
2014,"AC generators (alternators), of an output >75kVA but not >375kVA",16850162,-0.114
2015,"AC generators (alternators), of an output >75kVA but not >375kVA",16850162,0.099
2016,"AC generators (alternators), of an output >75kVA but not >375kVA",16850162,0.682
2017,"AC generators (alternators), of an output >75kVA but not >375kVA",16850162,0.358
2011,"AC generators (alternators), of an output >375kVA but not >750kVA",16850163,0.45
2012,"AC generators (alternators), of an output >375kVA but not >750kVA",16850163,0.139
2013,"AC generators (alternators), of an output >375kVA but not >750kVA",16850163,0.285
2014,"AC generators (alternators), of an output >375kVA but not >750kVA",16850163,0.631
2015,"AC generators (alternators), of an output >375kVA but not >750kVA",16850163,0.364
2016,"AC generators (alternators), of an output >375kVA but not >750kVA",16850163,0.263
2017,"AC generators (alternators), of an output >375kVA but not >750kVA",16850163,0.319
2011,"AC generators (alternators), of an output >750kVA",16850164,0.958
2012,"AC generators (alternators), of an output >750kVA",16850164,0.985
2013,"AC generators (alternators), of an output >750kVA",16850164,0.704
2014,"AC generators (alternators), of an output >750kVA",16850164,0.603
2015,"AC generators (alternators), of an output >750kVA",16850164,0.747
2016,"AC generators (alternators), of an output >750kVA",16850164,0.87
2017,"AC generators (alternators), of an output >750kVA",16850164,0.583
2011,Electric generating sets and rotary converters.,168502,1.123
2012,Electric generating sets and rotary converters.,168502,1.005
2013,Electric generating sets and rotary converters.,168502,1.119
2014,Electric generating sets and rotary converters.,168502,1.195
2015,Electric generating sets and rotary converters.,168502,0.583
2016,Electric generating sets and rotary converters.,168502,0.914
2017,Electric generating sets and rotary converters.,168502,0.737
2011,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850211,-0.49
2012,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850211,-0.259
2013,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850211,-0.043
2014,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850211,-0.342
2015,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850211,-0.42
2016,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850211,-0.277
2017,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850211,-0.207
2011,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850212,-0.621
2012,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850212,-0.492
2013,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850212,-0.552
2014,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850212,-0.676
2015,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850212,-0.545
2016,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850212,-0.917
2017,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850212,-0.705
2011,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850213,-0.192
2012,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850213,-0.144
2013,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850213,0.332
2014,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850213,0.11
2015,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850213,0.021
2016,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850213,0.007
2017,Electric generating sets with C-I int. comb. piston engines (diesel/semi-di ...,16850213,0.287
2011,Electric generating sets with spark-ignition int. comb. piston engines,16850220,0.978
2012,Electric generating sets with spark-ignition int. comb. piston engines,16850220,0.881
2013,Electric generating sets with spark-ignition int. comb. piston engines,16850220,0.73
2014,Electric generating sets with spark-ignition int. comb. piston engines,16850220,1.115
2015,Electric generating sets with spark-ignition int. comb. piston engines,16850220,0.424
2016,Electric generating sets with spark-ignition int. comb. piston engines,16850220,0.589
2017,Electric generating sets with spark-ignition int. comb. piston engines,16850220,1.055
2011,Wind-powered elec. generating sets,16850231,0.353
2012,Wind-powered elec. generating sets,16850231,-0.014
2013,Wind-powered elec. generating sets,16850231,0.239
2014,Wind-powered elec. generating sets,16850231,0.384
2015,Wind-powered elec. generating sets,16850231,0.332
2016,Wind-powered elec. generating sets,16850231,0.524
2017,Wind-powered elec. generating sets,16850231,0.453
2011,Electric generating sets n.e.s. in 85.02,16850239,1.262
2012,Electric generating sets n.e.s. in 85.02,16850239,1.523
2013,Electric generating sets n.e.s. in 85.02,16850239,1.003
2014,Electric generating sets n.e.s. in 85.02,16850239,1.363
2015,Electric generating sets n.e.s. in 85.02,16850239,0.485
2016,Electric generating sets n.e.s. in 85.02,16850239,0.919
2017,Electric generating sets n.e.s. in 85.02,16850239,1.25
2011,Electric rotary converters,16850240,0.764
2012,Electric rotary converters,16850240,0.189
2013,Electric rotary converters,16850240,0.478
2014,Electric rotary converters,16850240,0.242
2015,Electric rotary converters,16850240,-0.005
2016,Electric rotary converters,16850240,0.218
2017,Electric rotary converters,16850240,0.213
2011,Parts suitable for use principally with the machines of heading 85.01 or 85 ...,168503,0.915
2012,Parts suitable for use principally with the machines of heading 85.01 or 85 ...,168503,0.784
2013,Parts suitable for use principally with the machines of heading 85.01 or 85 ...,168503,0.902
2014,Parts suitable for use principally with the machines of heading 85.01 or 85 ...,168503,0.695
2015,Parts suitable for use principally with the machines of heading 85.01 or 85 ...,168503,0.568
2016,Parts suitable for use principally with the machines of heading 85.01 or 85 ...,168503,0.877
2017,Parts suitable for use principally with the machines of heading 85.01 or 85 ...,168503,0.695
2011,Parts suit. for use solely/princ. with the machines of 85.01/85.02,16850300,0.609
2012,Parts suit. for use solely/princ. with the machines of 85.01/85.02,16850300,0.567
2013,Parts suit. for use solely/princ. with the machines of 85.01/85.02,16850300,0.66
2014,Parts suit. for use solely/princ. with the machines of 85.01/85.02,16850300,0.408
2015,Parts suit. for use solely/princ. with the machines of 85.01/85.02,16850300,0.291
2016,Parts suit. for use solely/princ. with the machines of 85.01/85.02,16850300,0.598
2017,Parts suit. for use solely/princ. with the machines of 85.01/85.02,16850300,0.434
2011,"Electrical transformers, static converters (for example, rectifiers) and in ...",168504,0.939
2012,"Electrical transformers, static converters (for example, rectifiers) and in ...",168504,1.042
2013,"Electrical transformers, static converters (for example, rectifiers) and in ...",168504,0.775
2014,"Electrical transformers, static converters (for example, rectifiers) and in ...",168504,1.113
2015,"Electrical transformers, static converters (for example, rectifiers) and in ...",168504,1.075
2016,"Electrical transformers, static converters (for example, rectifiers) and in ...",168504,0.856
2017,"Electrical transformers, static converters (for example, rectifiers) and in ...",168504,1.131
2011,Ballasts for discharge lamps/tubes,16850410,0.43
2012,Ballasts for discharge lamps/tubes,16850410,0.491
2013,Ballasts for discharge lamps/tubes,16850410,0.427
2014,Ballasts for discharge lamps/tubes,16850410,0.251
2015,Ballasts for discharge lamps/tubes,16850410,0.331
2016,Ballasts for discharge lamps/tubes,16850410,0.286
2017,Ballasts for discharge lamps/tubes,16850410,0.49
2011,Liquid dielectric transformers having a power handling cap. not >650kVA,16850421,0.008
2012,Liquid dielectric transformers having a power handling cap. not >650kVA,16850421,-0.392
2013,Liquid dielectric transformers having a power handling cap. not >650kVA,16850421,-0.207
2014,Liquid dielectric transformers having a power handling cap. not >650kVA,16850421,-0.323
2015,Liquid dielectric transformers having a power handling cap. not >650kVA,16850421,-0.487
2016,Liquid dielectric transformers having a power handling cap. not >650kVA,16850421,-0.524
2017,Liquid dielectric transformers having a power handling cap. not >650kVA,16850421,-0.636
2011,Liquid dielectric transformers having a power handling cap. >650kVA but not ...,16850422,-0.188
2012,Liquid dielectric transformers having a power handling cap. >650kVA but not ...,16850422,-0.159
2013,Liquid dielectric transformers having a power handling cap. >650kVA but not ...,16850422,0.208
2014,Liquid dielectric transformers having a power handling cap. >650kVA but not ...,16850422,0.001
2015,Liquid dielectric transformers having a power handling cap. >650kVA but not ...,16850422,-0.117
2016,Liquid dielectric transformers having a power handling cap. >650kVA but not ...,16850422,0.096
2017,Liquid dielectric transformers having a power handling cap. >650kVA but not ...,16850422,-0.099
2011,Liquid dielectric transformers having a power handling cap. >10000kVA,16850423,0.283
2012,Liquid dielectric transformers having a power handling cap. >10000kVA,16850423,0.439
2013,Liquid dielectric transformers having a power handling cap. >10000kVA,16850423,0.603
2014,Liquid dielectric transformers having a power handling cap. >10000kVA,16850423,0.667
2015,Liquid dielectric transformers having a power handling cap. >10000kVA,16850423,0.561
2016,Liquid dielectric transformers having a power handling cap. >10000kVA,16850423,0.336
2017,Liquid dielectric transformers having a power handling cap. >10000kVA,16850423,0.5
2011,Electrical transformers (excl. dielectric) having a power handling cap. not ...,16850431,-0.749
2012,Electrical transformers (excl. dielectric) having a power handling cap. not ...,16850431,-0.639
2013,Electrical transformers (excl. dielectric) having a power handling cap. not ...,16850431,-0.815
2014,Electrical transformers (excl. dielectric) having a power handling cap. not ...,16850431,-0.732
2015,Electrical transformers (excl. dielectric) having a power handling cap. not ...,16850431,-0.995
2016,Electrical transformers (excl. dielectric) having a power handling cap. not ...,16850431,-0.728
2017,Electrical transformers (excl. dielectric) having a power handling cap. not ...,16850431,-0.717
2011,Electrical transformers (excl. dielectric) having a power handling cap. >1k ...,16850432,-0.094
2012,Electrical transformers (excl. dielectric) having a power handling cap. >1k ...,16850432,-0.189
2013,Electrical transformers (excl. dielectric) having a power handling cap. >1k ...,16850432,-0.067
2014,Electrical transformers (excl. dielectric) having a power handling cap. >1k ...,16850432,-0.245
2015,Electrical transformers (excl. dielectric) having a power handling cap. >1k ...,16850432,-0.192
2016,Electrical transformers (excl. dielectric) having a power handling cap. >1k ...,16850432,-0.066
2017,Electrical transformers (excl. dielectric) having a power handling cap. >1k ...,16850432,0.046
2011,Electrical transformers (excl. dielectric) having a power handling cap. >16 ...,16850433,-0.009
2012,Electrical transformers (excl. dielectric) having a power handling cap. >16 ...,16850433,-0.034
2013,Electrical transformers (excl. dielectric) having a power handling cap. >16 ...,16850433,-0.01
2014,Electrical transformers (excl. dielectric) having a power handling cap. >16 ...,16850433,0.06
2015,Electrical transformers (excl. dielectric) having a power handling cap. >16 ...,16850433,0.078
2016,Electrical transformers (excl. dielectric) having a power handling cap. >16 ...,16850433,-0.021
2017,Electrical transformers (excl. dielectric) having a power handling cap. >16 ...,16850433,0.135
2011,Electrical transformers (excl. dielectric) having a power handling cap. >50 ...,16850434,0.417
2012,Electrical transformers (excl. dielectric) having a power handling cap. >50 ...,16850434,0.357
2013,Electrical transformers (excl. dielectric) having a power handling cap. >50 ...,16850434,0.486
2014,Electrical transformers (excl. dielectric) having a power handling cap. >50 ...,16850434,0.338
2015,Electrical transformers (excl. dielectric) having a power handling cap. >50 ...,16850434,0.337
2016,Electrical transformers (excl. dielectric) having a power handling cap. >50 ...,16850434,0.017
2017,Electrical transformers (excl. dielectric) having a power handling cap. >50 ...,16850434,0.339
2011,Static converters,16850440,0.779
2012,Static converters,16850440,1.209
2013,Static converters,16850440,1.057
2014,Static converters,16850440,0.829
2015,Static converters,16850440,0.908
2016,Static converters,16850440,1.015
2017,Static converters,16850440,0.943
2011,"Inductors, n.e.s. (excl. for cathode ray tubes)",16850450,-0.386
2012,"Inductors, n.e.s. (excl. for cathode ray tubes)",16850450,0.064
2013,"Inductors, n.e.s. (excl. for cathode ray tubes)",16850450,0.002
2014,"Inductors, n.e.s. (excl. for cathode ray tubes)",16850450,-0.099
2015,"Inductors, n.e.s. (excl. for cathode ray tubes)",16850450,0.069
2016,"Inductors, n.e.s. (excl. for cathode ray tubes)",16850450,-0.079
2017,"Inductors, n.e.s. (excl. for cathode ray tubes)",16850450,0.191
2011,Parts of the machines of 85.04,16850490,0.667
2012,Parts of the machines of 85.04,16850490,0.913
2013,Parts of the machines of 85.04,16850490,0.96
2014,Parts of the machines of 85.04,16850490,0.737
2015,Parts of the machines of 85.04,16850490,0.757
2016,Parts of the machines of 85.04,16850490,0.69
2017,Parts of the machines of 85.04,16850490,0.481
2011,Electro-magnets; permanent magnets and articles intended to become permanen ...,168505,1.145
2012,Electro-magnets; permanent magnets and articles intended to become permanen ...,168505,1.28
2013,Electro-magnets; permanent magnets and articles intended to become permanen ...,168505,1.212
2014,Electro-magnets; permanent magnets and articles intended to become permanen ...,168505,1.167
2015,Electro-magnets; permanent magnets and articles intended to become permanen ...,168505,1.212
2016,Electro-magnets; permanent magnets and articles intended to become permanen ...,168505,0.938
2017,Electro-magnets; permanent magnets and articles intended to become permanen ...,168505,1.108
2011,Permanent magnets & arts. intended to become permanent magnets after magnet ...,16850511,1.092
2012,Permanent magnets & arts. intended to become permanent magnets after magnet ...,16850511,1.389
2013,Permanent magnets & arts. intended to become permanent magnets after magnet ...,16850511,1.137
2014,Permanent magnets & arts. intended to become permanent magnets after magnet ...,16850511,0.828
2015,Permanent magnets & arts. intended to become permanent magnets after magnet ...,16850511,0.643
2016,Permanent magnets & arts. intended to become permanent magnets after magnet ...,16850511,0.573
2017,Permanent magnets & arts. intended to become permanent magnets after magnet ...,16850511,0.942
2011,Permanent magnets & arts. intended to become permanent magnets after magnet ...,16850519,0.377
2012,Permanent magnets & arts. intended to become permanent magnets after magnet ...,16850519,0.295
2013,Permanent magnets & arts. intended to become permanent magnets after magnet ...,16850519,0.82
2014,Permanent magnets & arts. intended to become permanent magnets after magnet ...,16850519,1.101
2015,Permanent magnets & arts. intended to become permanent magnets after magnet ...,16850519,1.14
2016,Permanent magnets & arts. intended to become permanent magnets after magnet ...,16850519,1.253
2017,Permanent magnets & arts. intended to become permanent magnets after magnet ...,16850519,1.181
2011,"Electro-magnetic couplings, clutches & brakes",16850520,1.225
2012,"Electro-magnetic couplings, clutches & brakes",16850520,1.311
2013,"Electro-magnetic couplings, clutches & brakes",16850520,1.27
2014,"Electro-magnetic couplings, clutches & brakes",16850520,0.898
2015,"Electro-magnetic couplings, clutches & brakes",16850520,0.663
2016,"Electro-magnetic couplings, clutches & brakes",16850520,1.109
2017,"Electro-magnetic couplings, clutches & brakes",16850520,1.02
2013,Electro-magnetic lifting heads,16850530,-1.034
2015,Electro-magnetic lifting heads,16850530,1.061
2016,Electro-magnetic lifting heads,16850530,-0.095
2011,"Electro-magnets n.e.s. in 85.05; electro-magnetic/permanent magnet chucks,  ...",16850590,0.903
2012,"Electro-magnets n.e.s. in 85.05; electro-magnetic/permanent magnet chucks,  ...",16850590,1.02
2013,"Electro-magnets n.e.s. in 85.05; electro-magnetic/permanent magnet chucks,  ...",16850590,0.866
2014,"Electro-magnets n.e.s. in 85.05; electro-magnetic/permanent magnet chucks,  ...",16850590,0.76
2015,"Electro-magnets n.e.s. in 85.05; electro-magnetic/permanent magnet chucks,  ...",16850590,0.885
2016,"Electro-magnets n.e.s. in 85.05; electro-magnetic/permanent magnet chucks,  ...",16850590,0.918
2017,"Electro-magnets n.e.s. in 85.05; electro-magnetic/permanent magnet chucks,  ...",16850590,0.991
2011,Primary cells and primary batteries.,168506,0.282
2012,Primary cells and primary batteries.,168506,-0.142
2013,Primary cells and primary batteries.,168506,0.287
2014,Primary cells and primary batteries.,168506,-0.151
2015,Primary cells and primary batteries.,168506,0.159
2016,Primary cells and primary batteries.,168506,0.061
2017,Primary cells and primary batteries.,168506,0.477
2011,"Primary cells & primary batteries, manganese dioxide",16850610,-0.562
2012,"Primary cells & primary batteries, manganese dioxide",16850610,-0.797
2013,"Primary cells & primary batteries, manganese dioxide",16850610,-0.009
2014,"Primary cells & primary batteries, manganese dioxide",16850610,-0.518
2015,"Primary cells & primary batteries, manganese dioxide",16850610,-0.383
2016,"Primary cells & primary batteries, manganese dioxide",16850610,-0.287
2017,"Primary cells & primary batteries, manganese dioxide",16850610,-0.246
2011,"Primary cells & primary batteries, mercuric oxide",16850630,-0.63
2012,"Primary cells & primary batteries, mercuric oxide",16850630,-1.106
2013,"Primary cells & primary batteries, mercuric oxide",16850630,-0.903
2014,"Primary cells & primary batteries, mercuric oxide",16850630,-0.818
2015,"Primary cells & primary batteries, mercuric oxide",16850630,-0.006
2016,"Primary cells & primary batteries, mercuric oxide",16850630,-0.098
2017,"Primary cells & primary batteries, mercuric oxide",16850630,-0.149
2011,"Primary cells & primary batteries, silver oxide",16850640,1.35
2012,"Primary cells & primary batteries, silver oxide",16850640,-0.407
2013,"Primary cells & primary batteries, silver oxide",16850640,0.644
2014,"Primary cells & primary batteries, silver oxide",16850640,0.992
2015,"Primary cells & primary batteries, silver oxide",16850640,0.755
2016,"Primary cells & primary batteries, silver oxide",16850640,0.932
2017,"Primary cells & primary batteries, silver oxide",16850640,1.409
2011,"Primary cells & primary batteries, lithium",16850650,0.968
2012,"Primary cells & primary batteries, lithium",16850650,0.783
2013,"Primary cells & primary batteries, lithium",16850650,0.714
2014,"Primary cells & primary batteries, lithium",16850650,0.596
2015,"Primary cells & primary batteries, lithium",16850650,0.333
2016,"Primary cells & primary batteries, lithium",16850650,0.974
2017,"Primary cells & primary batteries, lithium",16850650,1.176
2011,"Primary cells & primary batteries, air-zinc",16850660,0.897
2012,"Primary cells & primary batteries, air-zinc",16850660,0.543
2013,"Primary cells & primary batteries, air-zinc",16850660,0.576
2014,"Primary cells & primary batteries, air-zinc",16850660,0.641
2015,"Primary cells & primary batteries, air-zinc",16850660,0.462
2016,"Primary cells & primary batteries, air-zinc",16850660,0.826
2017,"Primary cells & primary batteries, air-zinc",16850660,0.854
2011,Primary cells & primary batteries n.e.s. in 85.06,16850680,-0.584
2012,Primary cells & primary batteries n.e.s. in 85.06,16850680,-0.801
2013,Primary cells & primary batteries n.e.s. in 85.06,16850680,-0.503
2014,Primary cells & primary batteries n.e.s. in 85.06,16850680,-0.781
2015,Primary cells & primary batteries n.e.s. in 85.06,16850680,-0.007
2016,Primary cells & primary batteries n.e.s. in 85.06,16850680,-0.252
2017,Primary cells & primary batteries n.e.s. in 85.06,16850680,-0.441
2011,Parts of the primary cells & primary batteries of 85.06,16850690,0.515
2012,Parts of the primary cells & primary batteries of 85.06,16850690,-0.355
2013,Parts of the primary cells & primary batteries of 85.06,16850690,0.06
2014,Parts of the primary cells & primary batteries of 85.06,16850690,0.219
2015,Parts of the primary cells & primary batteries of 85.06,16850690,0.789
2016,Parts of the primary cells & primary batteries of 85.06,16850690,0.609
2017,Parts of the primary cells & primary batteries of 85.06,16850690,1.067
2011,"Electric accumulators, including separators therefor",168507,0.394
2012,"Electric accumulators, including separators therefor",168507,0.346
2013,"Electric accumulators, including separators therefor",168507,0.283
2014,"Electric accumulators, including separators therefor",168507,0.548
2015,"Electric accumulators, including separators therefor",168507,0.392
2016,"Electric accumulators, including separators therefor",168507,0.734
2017,"Electric accumulators, including separators therefor",168507,0.59
2011,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850710,-0.35
2012,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850710,-0.349
2013,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850710,-0.322
2014,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850710,-0.294
2015,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850710,-0.358
2016,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850710,-0.303
2017,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850710,-0.381
2011,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850720,0.511
2012,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850720,0.656
2013,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850720,0.184
2014,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850720,-0.287
2015,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850720,-0.118
2016,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850720,0.26
2017,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850720,0.188
2011,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850730,0.558
2012,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850730,0.324
2013,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850730,0.417
2014,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850730,0.955
2015,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850730,1.007
2016,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850730,0.87
2017,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850730,1.151
2011,"Electric accumulators, incl. separators therefor, whether or not rect. (inc ...",16850740,0.75
