Year,Country,id_3char,ECI,rank_cpi
1992,United States,usa,1.69659,11.0
1992,El Salvador,slv,0.400187,33.0
1992,Panama,pan,0.329985,35.0
1992,Nicaragua,nic,-0.413659,77.0
1992,Mexico,mex,0.805366,24.0
1992,Jamaica,jam,-0.285032,67.0
1992,Honduras,hnd,-0.369167,73.0
1992,Guatemala,gtm,-0.099741,59.0
1992,Dominican Republic,dom,-0.270596,66.0
1992,Costa Rica,cri,-0.004627,51.0
1992,Canada,can,0.580017,28.0
1992,Ukraine,ukr,0.056669000000000004,47.0
1992,Sweden,swe,2.25942,4.0
1992,Trinidad and Tobago,tto,0.15290399999999998,43.0
1992,Vietnam,vnm,-0.963484,98.0
1992,Burma,mmr,-1.22432,106.0
1992,Turkey,tur,0.175993,41.0
1992,United Arab Emirates,are,-0.419576,78.0
1992,Zimbabwe,zwe,-0.43925600000000004,80.0
1992,Zambia,zmb,-1.05388,101.0
1992,South Africa,zaf,-0.025986000000000002,53.0
1992,Tanzania,tza,-1.1225,103.0
1992,Tunisia,tun,0.027999999999999997,49.0
1992,Togo,tgo,-0.8527549999999999,92.0
1992,Senegal,sen,-0.880943,94.0
1992,Sudan,sdn,-0.934142,96.0
1992,Nigeria,nga,-2.1752700000000003,115.0
1992,Mauritania,mrt,-1.37675,107.0
1992,Madagascar,mdg,-0.151469,61.0
1992,Morocco,mar,-0.359833,72.0
1992,Kenya,ken,-0.9765010000000001,99.0
1992,Guinea,gin,-1.17895,105.0
1992,Ghana,gha,-1.54193,111.0
1992,Gabon,gab,-1.12944,104.0
1992,Ethiopia,eth,-1.0629,102.0
1992,Egypt,egy,-0.324477,70.0
1992,Algeria,dza,-0.798032,90.0
1992,Republic of the Congo,cog,-1.5417,110.0
1992,Democratic Republic of the Congo,cod,-1.46347,109.0
1992,Cameroon,cmr,-1.88333,113.0
1992,Cote d'Ivoire,civ,-1.5516,112.0
1992,Angola,ago,-2.04018,114.0
1992,Azerbaijan,aze,-0.392366,75.0
1992,Bangladesh,bgd,-0.659387,86.0
1992,Mozambique,moz,-0.064139,56.0
1992,Georgia,geo,-0.21613000000000002,64.0
1992,China,chn,0.269057,37.0
1992,Thailand,tha,0.181246,40.0
1992,Syria,syr,-0.7339720000000001,88.0
1992,Singapore,sgp,0.941948,20.0
1992,Saudi Arabia,sau,-0.207551,63.0
1992,Qatar,qat,-0.455776,81.0
1992,Philippines,phl,0.002339,50.0
1992,Pakistan,pak,-0.608171,85.0
1992,Oman,omn,-0.6610550000000001,87.0
1992,Malaysia,mys,0.252923,38.0
1992,Mongolia,mng,-0.374954,74.0
1992,Uzbekistan,uzb,-0.349566,71.0
1992,Sri Lanka,lka,-0.31945100000000004,68.0
1992,Turkmenistan,tkm,-0.5381199999999999,83.0
1992,Hong Kong,hkg,0.9094190000000001,21.0
1992,Lebanon,lbn,0.110669,45.0
1992,Indonesia,idn,-0.49094899999999997,82.0
1992,India,ind,0.189609,39.0
1992,Iran,irn,-1.44223,108.0
1992,Jordan,jor,-0.017063,52.0
1992,Israel,isr,1.08292,17.0
1992,Kazakhstan,kaz,-0.42072299999999996,79.0
1992,Cambodia,khm,-0.8452219999999999,91.0
1992,South Korea,kor,0.9419649999999999,19.0
1992,Kuwait,kwt,-0.586543,84.0
1992,Laos,lao,-0.864734,93.0
1992,Japan,jpn,2.49215,1.0
1993,Latvia,lva,-0.043451,59.0
1993,Ireland,irl,1.43868,13.0
1993,Italy,ita,1.73817,9.0
1993,Lithuania,ltu,0.159148,42.0
1993,Moldova,mda,0.542856,31.0
1993,Romania,rou,0.55807,29.0
1993,Netherlands,nld,1.34249,15.0
1993,Norway,nor,0.855982,23.0
1993,Poland,pol,0.550205,30.0
1993,Portugal,prt,0.479471,32.0
1993,Hungary,hun,0.856917,22.0
1993,Macedonia,mkd,0.402287,36.0
1993,Croatia,hrv,0.889459,20.0
1993,Denmark,dnk,1.7264599999999999,11.0
1993,United Kingdom,gbr,1.90245,6.0
1993,France,fra,1.7292599999999998,10.0
1993,Finland,fin,1.89635,7.0
1993,Estonia,est,0.217702,40.0
1993,Spain,esp,1.25191,17.0
1993,Germany,deu,2.28213,3.0
1993,Czech Republic,cze,1.33772,16.0
1993,Switzerland,che,2.28569,2.0
1993,Belarus,blr,0.472178,33.0
1993,Bosnia and Herzegovina,bih,0.760914,26.0
1993,Bulgaria,bgr,0.409459,35.0
1993,Belgium,bel,1.53536,12.0
1993,Greece,grc,0.099136,48.0
1993,Russia,rus,0.057937999999999996,51.0
1993,Venezuela,ven,-0.328245,70.0
1993,Slovenia,svn,1.38116,14.0
1993,Austria,aut,2.0734,5.0
1993,Uruguay,ury,0.13751300000000002,45.0
1993,Paraguay,pry,-0.9618469999999999,100.0
1993,Peru,per,-0.41194899999999995,77.0
1993,Ecuador,ecu,-0.955749,98.0
1993,Colombia,col,-0.092689,61.0
1993,Chile,chl,-0.365605,72.0
1993,Brazil,bra,0.47177600000000003,34.0
1993,Bolivia,bol,-0.9303379999999999,97.0
1993,Argentina,arg,-0.010048,54.0
1993,New Zealand,nzl,0.369015,37.0
1993,Australia,aus,-0.038421,56.0
1993,Slovakia,svk,1.2024700000000001,19.0
1993,United States,usa,1.7399099999999998,8.0
1993,El Salvador,slv,0.24098200000000003,39.0
1993,Panama,pan,0.139468,44.0
1993,Nicaragua,nic,-0.365774,73.0
1993,Mexico,mex,0.807204,25.0
1993,Jamaica,jam,-0.394466,76.0
1993,Honduras,hnd,-0.581544,83.0
1993,Guatemala,gtm,-0.106833,62.0
1993,Dominican Republic,dom,-0.507464,82.0
1993,Costa Rica,cri,-0.039951,58.0
1993,Canada,can,0.652211,27.0
1993,Ukraine,ukr,0.127406,46.0
1993,Sweden,swe,2.2294400000000003,4.0
1993,Trinidad and Tobago,tto,0.280493,38.0
1993,Albania,alb,-0.19509300000000002,67.0
1993,Yemen,yem,-0.654439,86.0
1993,Angola,ago,-1.46963,114.0
1993,Azerbaijan,aze,-0.133873,63.0
1993,United Arab Emirates,are,-0.45889399999999997,78.0
1993,Zimbabwe,zwe,-0.633409,85.0
1993,Zambia,zmb,-0.9882700000000001,101.0
1993,South Africa,zaf,0.024123,53.0
1993,Tanzania,tza,-1.21508,107.0
1993,Tunisia,tun,-0.047817,60.0
1993,Togo,tgo,-0.75393,89.0
1993,Senegal,sen,-0.9297200000000001,96.0
1993,Sudan,sdn,-1.00416,102.0
1993,Nigeria,nga,-2.01377,118.0
1993,Mozambique,moz,-0.153745,66.0
1993,Bangladesh,bgd,-0.840842,93.0
1993,Madagascar,mdg,-1.15521,105.0
1993,Kenya,ken,-0.960591,99.0
1993,Guinea,gin,-1.28595,109.0
1993,Ghana,gha,-1.57914,115.0
1993,Gabon,gab,-1.46737,113.0
1993,Ethiopia,eth,-0.916323,94.0
1993,Egypt,egy,-0.374028,74.0
1993,Algeria,dza,-0.770482,90.0
1993,Republic of the Congo,cog,-1.45875,112.0
1993,Democratic Republic of the Congo,cod,-1.43311,111.0
1993,Cameroon,cmr,-1.95829,117.0
1993,Cote d'Ivoire,civ,-1.69313,116.0
1993,Vietnam,vnm,-1.04231,104.0
1993,Morocco,mar,-0.504796,80.0
1993,China,chn,0.170488,41.0
1993,Mauritania,mrt,-1.18484,106.0
1993,Hong Kong,hkg,0.613528,28.0
1993,Georgia,geo,-0.039227,57.0
1993,Turkey,tur,0.092905,50.0
1993,Turkmenistan,tkm,-0.83731,92.0
1993,Thailand,tha,0.140791,43.0
1993,Syria,syr,-0.9247200000000001,95.0
1993,Singapore,sgp,0.8575659999999999,21.0
1993,Saudi Arabia,sau,-0.241864,68.0
1993,Qatar,qat,-0.618398,84.0
1993,Philippines,phl,-0.146981,64.0
1993,Pakistan,pak,-0.70854,87.0
1993,Oman,omn,-0.732341,88.0
1993,Malaysia,mys,0.115417,47.0
1993,Mongolia,mng,-0.29333400000000004,69.0
1993,Burma,mmr,-1.2802200000000001,108.0
1993,Uzbekistan,uzb,-0.36545,71.0
1993,Indonesia,idn,-0.506392,81.0
1993,Sri Lanka,lka,-0.474121,79.0
1993,India,ind,0.025898,52.0
1993,Iran,irn,-1.32054,110.0
1993,Israel,isr,1.2345700000000002,18.0
1993,Japan,jpn,2.4125900000000002,1.0
1993,Jordan,jor,-0.012239,55.0
1993,Cambodia,khm,-1.0131700000000001,103.0
1993,South Korea,kor,0.821888,24.0
1993,Kuwait,kwt,-0.37915,75.0
1993,Laos,lao,-0.7812819999999999,91.0
1993,Lebanon,lbn,0.096162,49.0
1993,Kazakhstan,kaz,-0.15012799999999998,65.0
1994,Lithuania,ltu,0.07006,49.0
1994,Hungary,hun,0.9296709999999999,21.0
1994,Ireland,irl,1.41344,13.0
1994,Italy,ita,1.73744,10.0
1994,Latvia,lva,-0.149621,63.0
1994,Portugal,prt,0.365271,34.0
1994,Macedonia,mkd,0.23740799999999998,39.0
1994,Netherlands,nld,1.3862700000000001,16.0
1994,Norway,nor,0.8365370000000001,23.0
1994,Poland,pol,0.600638,28.0
1994,Croatia,hrv,0.8180569999999999,26.0
1994,Moldova,mda,0.360477,36.0
1994,Greece,grc,-0.006531,54.0
1994,Germany,deu,2.29872,2.0
1994,France,fra,1.7106400000000002,11.0
1994,Finland,fin,1.9172,6.0
1994,Estonia,est,0.256368,38.0
1994,Spain,esp,1.22672,18.0
1994,Denmark,dnk,1.7781900000000002,9.0
1994,Czech Republic,cze,1.39329,14.0
1994,Switzerland,che,2.24492,3.0
1994,Belarus,blr,0.378847,33.0
1994,Bosnia and Herzegovina,bih,0.673995,27.0
1994,Bulgaria,bgr,0.36483899999999997,35.0
1994,Belgium,bel,1.50225,12.0
1994,Austria,aut,2.12007,5.0
1994,United Kingdom,gbr,1.8913,7.0
1994,Romania,rou,0.426141,31.0
1994,Albania,alb,-0.179171,66.0
1994,Slovakia,svk,1.23843,17.0
1994,Venezuela,ven,-0.187383,68.0
1994,Uruguay,ury,0.287779,37.0
1994,Paraguay,pry,-0.804891,93.0
1994,Peru,per,-0.52763,79.0
1994,Ecuador,ecu,-0.9685030000000001,99.0
1994,Colombia,col,-0.13705799999999999,61.0
1994,Chile,chl,-0.296188,70.0
1994,Brazil,bra,0.512414,30.0
1994,Bolivia,bol,-0.871765,95.0
1994,Argentina,arg,-0.02758,58.0
1994,New Zealand,nzl,0.424029,32.0
1994,Australia,aus,-0.009273,55.0
1994,United States,usa,1.82759,8.0
1994,Trinidad and Tobago,tto,0.22424699999999997,40.0
1994,El Salvador,slv,0.148981,42.0
1994,Panama,pan,0.124251,44.0
1994,Nicaragua,nic,-0.351296,72.0
1994,Mexico,mex,0.8260649999999999,24.0
1994,Jamaica,jam,-0.569588,81.0
1994,Honduras,hnd,-0.603182,85.0
1994,Guatemala,gtm,-0.040386,59.0
1994,Dominican Republic,dom,-0.598513,84.0
1994,Costa Rica,cri,-0.155692,64.0
1994,Canada,can,0.8195120000000001,25.0
1994,Ukraine,ukr,0.122931,45.0
1994,Sweden,swe,2.21793,4.0
1994,Slovenia,svn,1.39101,15.0
1994,Russia,rus,0.061145000000000005,50.0
1994,Yemen,yem,-0.585367,83.0
1994,Angola,ago,-1.26224,110.0
1994,Uzbekistan,uzb,-0.577566,82.0
1994,Azerbaijan,aze,-0.184645,67.0
1994,United Arab Emirates,are,-0.42239499999999996,75.0
1994,Zimbabwe,zwe,-0.453192,77.0
1994,Zambia,zmb,-1.06644,102.0
1994,South Africa,zaf,0.11356400000000001,47.0
1994,Tanzania,tza,-1.13622,105.0
1994,Tunisia,tun,-0.13953,62.0
1994,Togo,tgo,-1.28427,111.0
1994,Senegal,sen,-1.09304,104.0
1994,Sudan,sdn,-0.8840690000000001,96.0
1994,Nigeria,nga,-2.08403,118.0
1994,Mozambique,moz,-0.26666,69.0
1994,Bangladesh,bgd,-0.921693,98.0
1994,Madagascar,mdg,-1.08774,103.0
1994,Kenya,ken,-0.798098,92.0
1994,Guinea,gin,-1.216,109.0
1994,Ghana,gha,-1.66955,116.0
1994,Gabon,gab,-1.60925,115.0
1994,Ethiopia,eth,-0.729946,90.0
1994,Egypt,egy,-0.403994,74.0
1994,Algeria,dza,-0.6356569999999999,86.0
1994,Republic of the Congo,cog,-1.5214299999999998,113.0
1994,Democratic Republic of the Congo,cod,-1.38968,112.0
1994,Cameroon,cmr,-1.8651900000000001,117.0
1994,Cote d'Ivoire,civ,-1.56816,114.0
1994,Vietnam,vnm,-1.04169,101.0
1994,Morocco,mar,-0.668407,88.0
1994,China,chn,0.089156,48.0
1994,Mauritania,mrt,-1.14335,106.0
1994,Hong Kong,hkg,0.527659,29.0
1994,Georgia,geo,-0.014191999999999998,56.0
1994,Turkmenistan,tkm,-0.920734,97.0
1994,Thailand,tha,0.114266,46.0
1994,Syria,syr,-0.734558,91.0
1994,Singapore,sgp,0.9401129999999999,20.0
1994,Saudi Arabia,sau,0.154833,41.0
1994,Qatar,qat,-0.322743,71.0
1994,Philippines,phl,-0.108895,60.0
1994,Pakistan,pak,-0.817542,94.0
1994,Oman,omn,-0.40115,73.0
1994,Malaysia,mys,0.028069999999999998,52.0
1994,Mongolia,mng,-0.451942,76.0
1994,Burma,mmr,-1.1965299999999999,108.0
1994,Turkey,tur,0.035269,51.0
1994,Lebanon,lbn,0.12678499999999998,43.0
1994,Sri Lanka,lka,-0.655767,87.0
1994,India,ind,-0.024145,57.0
1994,Iran,irn,-1.15496,107.0
1994,Israel,isr,1.2213399999999999,19.0
1994,Jordan,jor,0.002117,53.0
1994,Japan,jpn,2.54183,1.0
1994,Indonesia,idn,-0.489321,78.0
1994,Cambodia,khm,-1.02126,100.0
1994,South Korea,kor,0.855669,22.0
1994,Kuwait,kwt,-0.534725,80.0
1994,Laos,lao,-0.703118,89.0
1994,Kazakhstan,kaz,-0.170424,65.0
1995,Hungary,hun,1.0005700000000002,21.0
1995,Ireland,irl,1.31883,16.0
1995,Italy,ita,1.6869900000000002,10.0
1995,Portugal,prt,0.407458,36.0
1995,Lithuania,ltu,0.063567,49.0
1995,Macedonia,mkd,0.25144099999999997,41.0
1995,Moldova,mda,0.284536,39.0
1995,Netherlands,nld,1.31958,15.0
1995,Norway,nor,0.755938,26.0
1995,Poland,pol,0.659829,27.0
1995,Croatia,hrv,0.8249620000000001,24.0
1995,Latvia,lva,0.046373000000000004,53.0
1995,Greece,grc,0.006074,57.0
1995,Denmark,dnk,1.5970600000000001,11.0
1995,France,fra,1.6996900000000001,9.0
1995,Finland,fin,1.8775700000000002,6.0
1995,Estonia,est,0.457924,34.0
1995,Spain,esp,1.2635299999999998,18.0
1995,Germany,deu,2.3035099999999997,2.0
1995,Czech Republic,cze,1.4509,13.0
1995,Switzerland,che,2.26769,3.0
1995,Belarus,blr,0.477808,31.0
1995,Bosnia and Herzegovina,bih,0.6356229999999999,28.0
1995,Bulgaria,bgr,0.323871,37.0
1995,Belgium,bel,1.5023600000000001,12.0
1995,Romania,rou,0.46929499999999996,32.0
1995,United Kingdom,gbr,1.8184799999999999,7.0
1995,Russia,rus,0.148674,43.0
1995,Austria,aut,2.0782599999999998,5.0
1995,Slovenia,svn,1.42703,14.0
1995,Venezuela,ven,-0.084909,63.0
1995,Uruguay,ury,0.317795,38.0
1995,Paraguay,pry,-0.612841,79.0
1995,Peru,per,-0.431251,73.0
1995,Ecuador,ecu,-1.0181,103.0
1995,Colombia,col,-0.057388,62.0
1995,Chile,chl,-0.19750299999999998,66.0
1995,Brazil,bra,0.558738,30.0
1995,Bolivia,bol,-0.7847810000000001,89.0
1995,Argentina,arg,0.010787,56.0
1995,New Zealand,nzl,0.44123999999999997,35.0
1995,Australia,aus,0.04147,55.0
1995,Slovakia,svk,1.26368,17.0
1995,United States,usa,1.7705099999999998,8.0
1995,El Salvador,slv,-0.018033,59.0
1995,Panama,pan,0.091303,47.0
1995,Nicaragua,nic,-0.611364,78.0
1995,Mexico,mex,0.785075,25.0
1995,Jamaica,jam,-0.64307,83.0
1995,Honduras,hnd,-0.6472640000000001,84.0
1995,Guatemala,gtm,-0.006737999999999999,58.0
1995,Dominican Republic,dom,-0.49631400000000003,76.0
1995,Costa Rica,cri,-0.202471,67.0
1995,Canada,can,0.8561190000000001,23.0
1995,Ukraine,ukr,0.062266999999999996,50.0
1995,Sweden,swe,2.1406099999999997,4.0
1995,Trinidad and Tobago,tto,-0.019194,60.0
1995,Albania,alb,-0.28680100000000003,69.0
1995,Yemen,yem,-0.9909870000000001,102.0
1995,Angola,ago,-1.7050299999999998,117.0
1995,Azerbaijan,aze,-0.22081199999999998,68.0
1995,United Arab Emirates,are,-0.35049600000000003,71.0
1995,Zimbabwe,zwe,-0.294163,70.0
1995,Zambia,zmb,-0.891487,94.0
1995,South Africa,zaf,0.108519,45.0
1995,Tanzania,tza,-1.26575,108.0
1995,Tunisia,tun,-0.149132,65.0
1995,Togo,tgo,-1.3769999999999998,112.0
1995,Senegal,sen,-0.7948109999999999,92.0
1995,Sudan,sdn,-0.919266,98.0
1995,Nigeria,nga,-2.08757,118.0
1995,Mozambique,moz,-0.45673,75.0
1995,Bangladesh,bgd,-0.9186989999999999,97.0
1995,Madagascar,mdg,-1.0196,104.0
1995,Kenya,ken,-0.61515,80.0
1995,Guinea,gin,-1.2770700000000001,109.0
1995,Ghana,gha,-1.6430200000000001,115.0
1995,Gabon,gab,-1.34952,111.0
1995,Ethiopia,eth,-1.0285799999999998,105.0
1995,Egypt,egy,-0.446871,74.0
1995,Algeria,dza,-0.787497,90.0
1995,Republic of the Congo,cog,-1.41008,113.0
1995,Democratic Republic of the Congo,cod,-1.32594,110.0
1995,Cameroon,cmr,-1.7017900000000001,116.0
1995,Cote d'Ivoire,civ,-1.53247,114.0
1995,Vietnam,vnm,-0.928968,99.0
1995,Morocco,mar,-0.618859,81.0
1995,China,chn,0.234956,42.0
1995,Mauritania,mrt,-1.22374,106.0
1995,Hong Kong,hkg,0.5941310000000001,29.0
1995,Uzbekistan,uzb,-0.695181,87.0
1995,Georgia,geo,0.458729,33.0
1995,Turkey,tur,0.10297100000000001,46.0
1995,Turkmenistan,tkm,-0.737921,88.0
1995,Thailand,tha,0.134664,44.0
1995,Syria,syr,-0.91366,96.0
1995,Singapore,sgp,1.0629,20.0
1995,Saudi Arabia,sau,0.042888,54.0
1995,Qatar,qat,-0.6191720000000001,82.0
1995,Pakistan,pak,-0.79391,91.0
1995,Oman,omn,-0.67748,85.0
1995,Malaysia,mys,0.25851399999999997,40.0
1995,Mongolia,mng,-0.540687,77.0
1995,Burma,mmr,-1.25906,107.0
1995,Philippines,phl,-0.119353,64.0
1995,India,ind,0.066093,48.0
1995,Indonesia,idn,-0.366439,72.0
1995,Sri Lanka,lka,-0.681331,86.0
1995,Iran,irn,-0.972758,100.0
1995,Israel,isr,1.11366,19.0
1995,Jordan,jor,-0.026579000000000002,61.0
1995,Kazakhstan,kaz,0.059747,51.0
1995,Japan,jpn,2.55927,1.0
1995,South Korea,kor,0.9454,22.0
1995,Kuwait,kwt,-0.9075190000000001,95.0
1995,Laos,lao,-0.817567,93.0
1995,Lebanon,lbn,0.055535,52.0
1995,Cambodia,khm,-0.9853040000000001,101.0
1996,Italy,ita,1.63958,9.0
1996,Croatia,hrv,0.74655,26.0
1996,Hungary,hun,0.916166,22.0
1996,Ireland,irl,1.34091,15.0
1996,Lithuania,ltu,0.262575,44.0
1996,Poland,pol,0.752045,25.0
1996,Moldova,mda,0.20903200000000002,47.0
1996,Macedonia,mkd,0.167876,49.0
1996,Netherlands,nld,1.33851,16.0
1996,Norway,nor,0.7617520000000001,24.0
1996,Greece,grc,0.029852999999999998,53.0
1996,Latvia,lva,0.247579,45.0
1996,United Kingdom,gbr,1.80903,8.0
1996,Austria,aut,2.03268,5.0
1996,Finland,fin,1.93772,6.0
1996,Estonia,est,0.545415,31.0
1996,Spain,esp,1.19306,18.0
1996,Denmark,dnk,1.52388,11.0
1996,Germany,deu,2.33549,2.0
1996,Czech Republic,cze,1.42569,13.0
1996,Switzerland,che,2.2797,3.0
1996,Belarus,blr,0.607991,28.0
1996,Bosnia and Herzegovina,bih,0.580926,29.0
1996,Bulgaria,bgr,0.34915999999999997,37.0
1996,Belgium,bel,1.43024,12.0
1996,Portugal,prt,0.403863,35.0
1996,France,fra,1.60763,10.0
1996,Romania,rou,0.48008,33.0
1996,Venezuela,ven,-0.082202,62.0
1996,Slovakia,svk,1.2166299999999999,17.0
1996,Albania,alb,-0.377064,70.0
1996,Uruguay,ury,0.281436,43.0
1996,Paraguay,pry,-0.645988,83.0
1996,Peru,per,-0.42505299999999996,73.0
1996,Ecuador,ecu,-1.06839,101.0
1996,Colombia,col,-0.052715,61.0
1996,Chile,chl,-0.236143,65.0
1996,Brazil,bra,0.529039,32.0
1996,Bolivia,bol,-0.670547,84.0
1996,Argentina,arg,-0.01855,57.0
1996,New Zealand,nzl,0.33429000000000003,38.0
1996,Australia,aus,0.027905000000000003,54.0
1996,Russia,rus,0.297075,41.0
1996,United States,usa,1.83305,7.0
1996,El Salvador,slv,-0.191735,64.0
1996,Nicaragua,nic,-0.759552,88.0
1996,Mexico,mex,0.713387,27.0
1996,Jamaica,jam,-0.7405729999999999,87.0
1996,Honduras,hnd,-0.716076,85.0
1996,Guatemala,gtm,-0.09217,63.0
1996,Dominican Republic,dom,-0.469361,76.0
1996,Costa Rica,cri,-0.259614,67.0
1996,Canada,can,0.8910530000000001,23.0
1996,Ukraine,ukr,0.568178,30.0
1996,Sweden,swe,2.15152,4.0
1996,Slovenia,svn,1.3489,14.0
1996,Trinidad and Tobago,tto,0.049676,51.0
1996,Yemen,yem,-1.33012,113.0
1996,Panama,pan,-0.035657,59.0
1996,Uzbekistan,uzb,-0.329384,69.0
1996,United Arab Emirates,are,-0.41129,72.0
1996,Zimbabwe,zwe,-0.243137,66.0
1996,Zambia,zmb,-0.874625,96.0
1996,South Africa,zaf,0.172478,48.0
1996,Tanzania,tza,-1.31053,109.0
1996,Tunisia,tun,-0.454045,74.0
1996,Togo,tgo,-1.31135,110.0
1996,Senegal,sen,-1.14286,103.0
1996,Sudan,sdn,-0.97249,99.0
1996,Nigeria,nga,-2.10242,118.0
1996,Mauritania,mrt,-1.32609,111.0
1996,Mozambique,moz,-0.831413,92.0
1996,Azerbaijan,aze,0.295336,42.0
1996,Madagascar,mdg,-1.14395,104.0
1996,Kenya,ken,-0.555286,79.0
1996,Guinea,gin,-1.34948,114.0
1996,Ghana,gha,-1.36653,115.0
1996,Gabon,gab,-1.25007,106.0
1996,Ethiopia,eth,-1.2039600000000001,105.0
1996,Egypt,egy,-0.46767,75.0
1996,Algeria,dza,-0.72511,86.0
1996,Republic of the Congo,cog,-0.8455440000000001,94.0
1996,Democratic Republic of the Congo,cod,-1.32809,112.0
1996,Cameroon,cmr,-1.6158,116.0
1996,Cote d'Ivoire,civ,-1.2875,108.0
1996,Vietnam,vnm,-0.8856709999999999,97.0
1996,Morocco,mar,-0.768595,89.0
1996,Bangladesh,bgd,-1.06387,100.0
1996,Angola,ago,-1.75814,117.0
1996,Georgia,geo,0.37478,36.0
1996,China,chn,0.22143800000000002,46.0
1996,Turkmenistan,tkm,-0.795773,90.0
1996,Thailand,tha,0.08527,50.0
1996,Syria,syr,-1.08399,102.0
1996,Singapore,sgp,1.08779,19.0
1996,Saudi Arabia,sau,-0.0043630000000000006,56.0
1996,Qatar,qat,-0.6065649999999999,80.0
1996,Philippines,phl,-0.264709,68.0
1996,Oman,omn,-0.498061,77.0
1996,Malaysia,mys,0.330865,39.0
1996,Mongolia,mng,-0.6356970000000001,81.0
1996,Burma,mmr,-1.25981,107.0
1996,Sri Lanka,lka,-0.818788,91.0
1996,Pakistan,pak,-0.8317040000000001,93.0
1996,Indonesia,idn,-0.386413,71.0
1996,Hong Kong,hkg,0.471498,34.0
1996,Lebanon,lbn,-0.042066,60.0
1996,India,ind,0.034912,52.0
1996,Iran,irn,-0.8549629999999999,95.0
1996,Israel,isr,1.07941,20.0
1996,Jordan,jor,-0.028269,58.0
1996,Turkey,tur,0.003711,55.0
1996,Kazakhstan,kaz,0.320195,40.0
1996,Laos,lao,-0.5496800000000001,78.0
1996,Cambodia,khm,-0.931056,98.0
1996,South Korea,kor,1.02663,21.0
1996,Kuwait,kwt,-0.637936,82.0
1996,Japan,jpn,2.62482,1.0
1997,Croatia,hrv,0.727172,27.0
1997,Hungary,hun,0.9266700000000001,22.0
1997,Ireland,irl,1.3723299999999998,14.0
1997,Italy,ita,1.5546799999999998,10.0
1997,Moldova,mda,0.180126,47.0
1997,Latvia,lva,0.24158000000000002,44.0
1997,Macedonia,mkd,0.132217,51.0
1997,Netherlands,nld,1.28338,16.0
1997,Norway,nor,0.8298139999999999,24.0
1997,Greece,grc,0.151935,50.0
1997,Lithuania,ltu,0.282998,42.0
1997,Poland,pol,0.801098,25.0
1997,Belgium,bel,1.46882,12.0
1997,France,fra,1.58323,9.0
1997,Finland,fin,1.90875,6.0
1997,Estonia,est,0.514904,30.0
1997,Spain,esp,1.17464,18.0
1997,Denmark,dnk,1.51091,11.0
1997,Germany,deu,2.25612,2.0
1997,Czech Republic,cze,1.40372,13.0
1997,Switzerland,che,2.2231099999999997,3.0
1997,Belarus,blr,0.47143199999999996,34.0
1997,Bosnia and Herzegovina,bih,0.49268100000000004,32.0
1997,Bulgaria,bgr,0.5019170000000001,31.0
1997,Portugal,prt,0.420509,39.0
1997,Austria,aut,1.91867,5.0
1997,United Kingdom,gbr,1.82057,8.0
1997,Romania,rou,0.46742100000000003,36.0
1997,Panama,pan,-0.014804,60.0
1997,Slovakia,svk,1.2337200000000001,17.0
1997,Venezuela,ven,-0.131131,63.0
1997,Albania,alb,-0.40428200000000003,72.0
1997,Uruguay,ury,0.186327,46.0
1997,Paraguay,pry,-0.682574,85.0
1997,Peru,per,-0.45381099999999996,74.0
1997,Ecuador,ecu,-1.01785,99.0
1997,Colombia,col,0.003091,58.0
1997,Chile,chl,-0.22503,67.0
1997,Brazil,bra,0.609912,28.0
1997,Bolivia,bol,-0.761067,91.0
1997,Argentina,arg,0.012858000000000001,56.0
1997,New Zealand,nzl,0.34167,40.0
1997,Australia,aus,-0.00787,59.0
1997,United States,usa,1.8276700000000001,7.0
1997,Trinidad and Tobago,tto,0.01063,57.0
1997,El Salvador,slv,-0.11163900000000002,61.0
1997,Nicaragua,nic,-0.6584949999999999,81.0
1997,Mexico,mex,0.742549,26.0
1997,Jamaica,jam,-0.679477,84.0
1997,Honduras,hnd,-0.695074,87.0
1997,Guatemala,gtm,-0.183695,65.0
1997,Dominican Republic,dom,-0.453478,73.0
1997,Costa Rica,cri,-0.11905999999999999,62.0
1997,Canada,can,0.842988,23.0
1997,Ukraine,ukr,0.5933,29.0
1997,Sweden,swe,2.10031,4.0
1997,Slovenia,svn,1.34636,15.0
1997,Russia,rus,0.469322,35.0
1997,Yemen,yem,-1.25966,108.0
1997,Sri Lanka,lka,-0.782064,92.0
1997,Uzbekistan,uzb,-0.257701,69.0
1997,United Arab Emirates,are,-0.24273899999999998,68.0
1997,Zimbabwe,zwe,-0.366698,71.0
1997,Zambia,zmb,-0.9592299999999999,97.0
1997,South Africa,zaf,0.252567,43.0
1997,Tanzania,tza,-1.21963,106.0
1997,Tunisia,tun,-0.521211,76.0
1997,Togo,tgo,-1.12366,103.0
1997,Senegal,sen,-0.839209,95.0
1997,Sudan,sdn,-0.9960979999999999,98.0
1997,Nigeria,nga,-2.15015,118.0
1997,Mauritania,mrt,-1.13999,105.0
1997,Vietnam,vnm,-0.841634,96.0
1997,Azerbaijan,aze,0.440148,38.0
1997,Madagascar,mdg,-1.12751,104.0
1997,Kenya,ken,-0.667525,82.0
1997,Guinea,gin,-1.6431099999999998,115.0
1997,Ghana,gha,-1.27141,109.0
1997,Gabon,gab,-1.5865,114.0
